date,dategroup,time,hive,,solar radiation(1min mean)(1/2hr),solar radiation (mean)(6:00~16:00),wind speed(1min mean)(1/2hr),temperature(1min mean)(1/2hr),precipitation(mm)(1min mean)(1/2hr),outdoor temperature,indoor temperature (top),indoor temperature (mid),heat up,heating level,weather,opening,note,weight of pollen (g),weight of pollen (1hr),number of bees,average weight of pollen (mg),outlier,remove16,number of pollen,size of pollen,,,,,??????,weight_r,number_r,weight_1,number_1,weight_2,number_2,weight_3,number_3,weight_4,number_4,weight_5,number_5,weight_6,number_6,weight_7,number_7,weight_8,number_8,weight_9,number_9,weight_10,number_10,weight_11,number_11,weight_12,number_12,weight_13,number_13,weight_14,number_14,weight_15,number_15,weight_16,number_16,weight_17,number_17,weight_18,number_18,weight_19,number_19,weight_20,number_20,weight_21,number_21,weight_22,number_22,weight_23,number_23,weight_24,number_24,weight_25,number_25,weight_26,number_26,weight_27,number_27,weight_28,number_28,weight_29,number_29,weight_30,number_30,weight_31,number_31,weight_32,number_32,weight_33,number_33,weight_34,number_34,weight_35,number_35,weight_36,number_36,weight_37,number_37,weight_38,number_38,weight_39,number_39,weight_40,number_40,weight_41,number_41,weight_42,number_42,weight_43,number_43,weight_44,number_44,weight_45,number_45,weight_46,number_46,weight_47,number_47,weight_48,number_48,weight_49,number_49,weight_50,number_50,weight_51,number_51,weight_52,number_52,weight_53,number_53,weight_54,number_54,weight_56,number_56,weight_57,number_57,weight_58,number_58,weight_60,number_60,weight_61,number_61,weight_62,number_62,weight_63,number_63,weight_64,number_64,weight_66,number_66,weight_67,number_67,weight_68,number_68,weight_69,number_69,weight_70,number_70,weight_71,number_71,weight_72,number_72,weight_73,number_73,weight_74,number_74,weight_75,number_75
2020/11/7,6,07:00,A,,9.67,18.49,0.47,26.53,0,27.78,33.87,35.6,0,,cloudy,,,2.5206,3.02472,9098,0.3324745,,,,,,4.7598,2.2392,,,0.0322,15,,,,,,,,,,,,,,,,,,,0.0309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,5,0.0105,3,0.0035,1,,,,,,,,,,,0.1995,47,0.0089,4,0.6783,149,1.1377,271,0.0815,19,0.0166,3,0.0089,2,,,,,,,,,,,,,,,,,,
2020/11/7,6,07:00,B,,9.67,18.49,0.47,26.53,0,27.75,35.1,36.1,1,high,cloudy,,,0.8331,0.99972,8114,0.12320319,,,,,,1.9463,1.1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,08:00,A,,18.9,18.49,0.54,27.83,0,28.25,34.25,35.6,0,,cloudy,,,1.4212,1.70544,9098,0.18746043,,,,,,3.6307,2.2095,,,0.0455,16,,,,,,,,,,,,,,,,,,,0.3739,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082,3,,,0.0039,2,,,,,,,,,,,0.1003,18,0.0332,9,0.3235,76,0.264,70,0.1063,23,0.0103,3,0.0055,1,,,,,,,,,,,,,,,,,,
2020/11/7,6,08:00,B,,18.9,18.49,0.54,27.83,0,28.5,35.75,36.1,1,high,cloudy,,,0.2787,0.33444,8114,0.04121562,,,,,,1.3764,1.0977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,09:00,A,,28.5,18.49,1.19,29.6,0,29.5,34.6,35.6,0,,sunny,,,1.452,1.7424,9098,0.19152304,,,,,,3.6599,2.2079,,,0.0476,17,,,,,,,,,,,,,,,,,,,0.6279,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198,6,0.0343,12,,,,,,,,,,,,,0.0821,16,0.131,31,0.2135,54,0.079,22,0.0872,17,0.0052,1,0.0133,4,,,,,,,,,,,,,,,,,,
2020/11/7,6,09:00,B,,28.5,18.49,1.19,29.6,0,29.75,36.05,36.1,1,high,sunny,,,0.3765,0.4518,8114,0.05567879,,,,,,1.4884,1.1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,10:00,A,,39.42,18.49,1.05,30.76,0,31.49,35.74,36.3,0,,sunny,,,3.0274,1.65130909,9098,0.18151041,,,,,,6.4002,3.3728,,,0.0844,26,,,,,,,,,,,,,,,,,,,1.1061,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0459,13,0.0212,8,,,,,,,,,,,,,0.0896,26,0.4198,90,0.2881,75,0.0926,23,0.0817,13,0.0664,15,,,,,0.5202,155,,,,,,,,,,,,,,
2020/11/7,6,10:00,B,,39.42,18.49,1.05,30.76,0,30.96,36.33,35.94,1,high,sunny,battery,,0.6972,0.38029091,8114,0.04686618,,,,,,1.802,1.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,12:00,A,,15.21,18.49,0.96,29.9,0,31.69,36.24,36.28,0,,cloudy,,,2.4531,1.33805455,9098,0.14707775,,,,,,4.684,2.2309,,,0.0516,19,,,,,,,,,,,,,,,,,,,1.4825,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0279,10,0.0389,12,,,,,,,,,,,,,0.2275,63,0.0665,17,0.2879,78,0.0136,3,0.0323,4,0.1026,23,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,12:00,B,,15.21,18.49,0.96,29.9,0,31.8,37.44,36.53,1,high,cloudy,,,0.5089,0.27758182,8114,0.03420855,,,,,,1.635,1.1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,14:00,A,,6.32,18.49,0.76,28.99,0,30.53,35.86,36.03,0,,cloudy,,,2.3332,1.27265455,9098,0.13988904,,,,,,4.5562,2.223,,,0.0476,20,,,,,,,,,,,,,,,,,,,0.842,241,,,,,,,,,,,,,,,,,0.0082,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777,11,0.0611,12,,,,,,,,,0.007,3,,,0.3553,82,,,0.5533,145,,,0.0172,2,0.1486,36,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,14:00,B,,6.32,18.49,0.76,28.99,0,30.94,37.51,36.53,1,high,cloudy,,,0.4444,0.2424,8114,0.02987282,,,,,,1.5699,1.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,16:00,A,,,,,,,,,,0,,overcast,ibutton,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/7,6,16:00,B,,,,,,,,,,0,,overcast,ibutton/battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,06:00,A,,0.5,6.49,1.26,20.35,0,21.1,26.67,34.96,0,,overcast,,,1.6141,2.42115,9456,0.25604378,,,,,,3.8461,2.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,06:00,B,,0.5,6.49,1.26,20.35,0,21.16,29.6,33.89,1,high,overcast,battery,,1.6454,2.4681,8435,0.29260225,,,,,,3.8946,2.2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,07:00,A,,2.5,6.49,1.23,20.33,0,21.71,27.9,35.1,0,,overcast,,,2.3769,2.85228,9456,0.30163706,,,,,,4.6282,2.2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,07:00,B,,2.5,6.49,1.23,20.33,0,21.35,30.38,35.15,1,high,overcast,,,0.7547,0.90564,8435,0.10736692,,,,,,1.8701,1.1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,08:00,A,,4.56,6.49,1.3,20.01,0,21.7,28.65,35.15,0,,overcast,,,1.484,1.7808,9456,0.18832487,,,,,,3.7512,2.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,08:00,B,,4.56,6.49,1.3,20.01,0,21.38,30.7,34.95,1,high,overcast,,,0.559,0.6708,8435,0.07952579,,,,,,1.6888,1.1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,09:00,A,,6.32,6.49,1.14,20.63,0,22.48,28.85,35.1,0,,overcast,,,2.4669,2.4669,9456,0.26088198,,,,,,5.8177,3.3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,09:00,B,,6.32,6.49,1.14,20.63,0,22.31,31.02,35.06,1,high,overcast,,,0.9113,0.9113,8435,0.10803794,,,,,,2.0405,1.1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,10:00,A,,14.6,6.49,1.27,20.65,0,23.51,29.81,35.17,0,,overcast,,?10??,4.6864,2.55621818,9456,0.27032764,,,,,,9.1633,4.4769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,10:00,B,,14.6,6.49,1.27,20.65,0,23.49,31.81,34.94,1,high,overcast,,?10??,1.5465,0.84354545,8435,0.10000539,,,,,,3.7741,2.2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,12:00,A,,6.74,6.49,1.26,20.54,0,22.69,29.93,35.1,0,,overcast,,?5??,3.7372,2.03847273,9456,0.21557453,,,,,,8.202,4.4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,12:00,B,,6.74,6.49,1.26,20.54,0,22.53,31.65,34.5,1,high,overcast,,?5??,0.7664,0.41803636,8435,0.04955973,,,,,,1.8796,1.1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,14:00,A,,3.36,6.49,1.17,20.66,0,22.26,29.34,35.12,0,,overcast,,5,2.2266,1.27234286,9456,0.13455402,,,,,,4.4531,2.2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,14:00,B,,3.36,6.49,1.17,20.66,0,22.26,31.71,34.44,1,high,overcast,,5,0.5515,0.31514286,8435,0.03736133,,,,,,1.6898,1.1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,16:00,A,,,,,,,,,,1,high,overcast,Inspection,?5??,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/9,,16:00,B,,,,,,,,,,0,,overcast,Inspection,?5??,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,06:00,A,,0.23,7.01,0.97,19.12,0,20.16,27.17,35.31,1,high,rainy,battery,,0.7956,1.1934,9315,0.12811289,,,,,,1.9248,1.1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,06:00,B,,0.23,7.01,0.97,19.12,0,20.1,24.31,33.03,0,,rainy,,,1.5652,2.3478,8431,0.27845763,,,,,,3.8059,2.2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,07:00,A,,1.24,7.01,0.99,19.15,0.5,20.71,29.05,35.8,1,high,rainy,,,0.5007,0.60084,9315,0.06450088,,,,,,1.5987,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,07:00,B,,1.24,7.01,0.99,19.15,0.5,20.7,25.5,34.05,0,,rainy,,,0.6345,0.7614,8431,0.09030481,,,,,,1.7409,1.1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,08:00,A,,4.42,7.01,0.88,19.15,0,20.8,30.05,35.65,1,high,rainy,,,0.5794,0.69528,9315,0.07463912,,,,,,1.7086,1.1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,08:00,B,,4.42,7.01,0.88,19.15,0,20.65,26.45,33.55,0,,rainy,,,0.4601,0.55212,8431,0.06548344,,,,,,1.5798,1.1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,09:00,A,,8.3,7.01,0.96,19.57,0,21.51,30.1,35.8,1,high,rainy,,,0.769,0.9228,9315,0.09906366,,,,,,1.8945,1.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,09:00,B,,8.3,7.01,0.96,19.57,0,21.4,27.19,33.05,0,,rainy,,,0.4958,0.59496,8431,0.07056442,,,,,,1.6088,1.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,10:00,A,,12.65,7.01,1.21,20.57,0,22.92,30.55,35.92,1,high,rainy,,,6.1717,3.36638182,9315,0.36138503,,,,,,12.8406,6.6689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,10:00,B,,12.65,7.01,1.21,20.57,0,22.92,27.99,33.55,0,,rainy,,,2.007,1.09472727,8431,0.12983864,,,,,,4.2623,2.2553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,12:00,A,,9.93,7.01,1.31,20.79,0,23.24,31.71,36.1,1,high,overcast,,,5.3397,2.91256364,9315,0.31266711,,,,,,10.9147,5.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,12:00,B,,9.93,7.01,1.31,20.79,0,23.01,28.84,33.71,0,,overcast,,,1.6394,0.89421818,8431,0.10605753,,,,,,3.9022,2.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,14:00,A,,4.06,7.01,1.26,20.43,0,22.3,31.26,35.92,1,high,overcast,,,2.8812,1.57156364,9315,0.16870919,,,,,,6.2564,3.3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,14:00,B,,4.06,7.01,1.26,20.43,0,21.9,29.05,33.44,0,,overcast,,,0.6817,0.37183636,8431,0.04410115,,,,,,1.8015,1.1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,16:00,A,,,,,,,,,,0,,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/10,,16:00,B,,,,,,,,,,1,high,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/11,7,06:00,A,,1.21,19.61,0.95,20.92,0,21.6,26.03,35.1,0,,cloudy,,,1.94,2.91,9174,0.31718542,,,,,,4.1784,2.2384,,,0.181,45,,,,,,,,,,,,,,,,,,,0.0241,14,,,,,,,,,,,,,,,,,0.0479,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,2,0.0714,22,0.0043,1,,,,,,,,,,,0.7462,132,,,0.0265,6,0.498,108,0.1174,34,,,,,,,,,,,,,0.0059,4,0.0083,4,0.0713,21,,,,
2020/11/11,7,06:00,B,,1.21,19.61,0.95,20.92,0,21.53,26.96,34.03,1,high,cloudy,battery,,1.9952,2.9928,8428,0.35510672,,,,,,4.2287,2.2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/11,7,07:00,A,,7.66,19.61,1.12,21.18,0,21.7,26.35,35.25,0,,cloudy,,,2.1314,2.55768,9174,0.27878309,,,,,,4.3707,2.2393,,,0.0369,17,,,,,,,,,,,,,,,,,,,0.1918,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021,1,0.1074,24,,,,,,,,,,,,,0.4927,97,0.0054,2,0.0347,7,0.9306,183,0.1284,38,,,,,,,,,,,,,0.0069,6,0.0163,6,0.002,1,,,,
2020/11/11,7,07:00,B,,7.66,19.61,1.12,21.18,0,21.78,29.55,34.65,1,high,cloudy,,,0.6605,0.7926,8428,0.0940449,,,,,,1.7803,1.1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/11,7,08:00,A,,20.12,19.61,1.5,22.99,0,23.42,26.85,35.4,0,,sunny,,,2.3019,2.76228,9174,0.30108417,,,,,,4.5386,2.2367,,,0.0409,11,,,,,0.0069,3,,,,,,,,,,,,,0.9012,306,,,,,,,,,,,,,,,,,0.0054,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089,4,0.0923,22,0.0191,5,,,,,,,,,,,0.4664,83,0.0354,7,0.0193,4,0.5123,93,0.0715,21,0.004,1,,,,,,,0.0046,2,,,0.0113,6,0.0127,5,0.0044,2,,,,
2020/11/11,7,08:00,B,,20.12,19.61,1.5,22.99,0,23.6,31.05,34.95,1,high,sunny,,,0.8135,0.9762,8428,0.11582972,,,,,,1.9515,1.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/11/11,7,09:00,A,,21.26,19.61,1.33,23.2,0,23.83,27.9,35.55,0,,cloudy,,,1.2447,1.49364,9174,0.16280441,,,,,,2.357,1.1123,,,,,,,,,,,,,,,,,,,,,,,2.1366,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0.0121,4,0.0486,14,,,,,,,,,,,0.1917,31,0.2573,53,,,0.064,13,,,,,,,,,,,,,0.0098,2,,,0.0021,2,0.0023,1,,,,
